Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
104,14,3,0,-4,-18,33,0,13.666666666666666,8.0
105,15,3,0,-3,-18,33,0,13.666666666666666,8.0
106,16,3,0,-2,-18,33,0,11.333333333333334,9.0
107,17,3,0,-1,-18,33,0,9.333333333333334,9.666666666666666
108,18,3,0,0,-18,33,0,8.0,10.333333333333334
109,19,3,0,1,-18,33,0,9.333333333333334,9.666666666666666
110,20,3,0,2,-18,33,0,7.333333333333333,10.333333333333334
111,21,3,0,3,-18,33,0,7.333333333333333,10.333333333333334
112,22,3,0,4,-18,33,0,6.333333333333333,11.333333333333334
113,23,3,0,5,-18,33,0,5.666666666666667,11.333333333333334
114,24,3,0,6,-18,33,0,5.333333333333333,11.666666666666666
115,25,3,0,7,-18,33,0,6.0,11.333333333333334
116,26,3,0,8,-18,33,0,5.333333333333333,12.0
117,27,3,0,9,-18,33,0,4.666666666666667,12.333333333333334
118,28,3,0,10,-18,33,0,5.0,12.0
119,29,3,0,11,-18,33,0,-329.6666666666667,-324.6666666666667
120,30,3,0,12,-18,33,0,5.0,12.0
121,31,3,0,13,-18,33,0,6.333333333333333,11.0
122,32,3,0,14,-18,33,0,5.0,12.333333333333334
123,33,3,0,15,-18,33,0,4.666666666666667,12.333333333333334
124,34,3,0,16,-18,33,0,6.0,11.333333333333334
125,35,3,0,17,-18,33,0,5.0,12.0
126,36,3,0,18,-18,33,0,4.666666666666667,12.333333333333334
127,37,3,0,19,-18,33,0,4.333333333333333,12.666666666666666
128,15,3,9,-12,-18,33,0,37.0,3.6666666666666665
129,16,3,9,-11,-18,33,0,28.666666666666668,5.0
130,17,3,9,-10,-18,33,0,21.666666666666668,6.0
131,18,3,9,-9,-18,33,0,17.666666666666668,7.0
132,19,3,9,-8,-18,33,0,18.0,6.666666666666667
133,20,3,9,-7,-18,33,0,13.0,8.333333333333334
134,21,3,9,-6,-18,33,0,12.0,8.666666666666666
135,22,3,9,-5,-18,33,0,10.0,9.333333333333334
136,23,3,9,-4,-18,33,0,10.666666666666666,9.333333333333334
137,24,3,9,-3,-18,33,0,7.666666666666667,10.333333333333334
138,25,3,9,-2,-18,33,0,7.0,11.0
139,26,3,9,-1,-18,33,0,7.0,10.666666666666666
140,27,3,9,0,-18,33,0,5.666666666666667,11.333333333333334
141,28,3,9,1,-18,33,0,5.333333333333333,12.0
142,29,3,9,2,-18,33,0,5.333333333333333,12.0
143,30,3,9,3,-18,33,0,4.333333333333333,12.666666666666666
144,31,3,9,4,-18,33,0,4.333333333333333,12.666666666666666
145,32,3,9,5,-18,33,0,5.333333333333333,12.0
146,33,3,9,6,-18,33,0,3.6666666666666665,13.333333333333334
147,34,3,9,7,-18,33,0,4.0,13.0
148,35,3,9,8,-18,33,0,4.0,13.0
149,36,3,9,9,-18,33,0,-329.6666666666667,-325.0
150,37,3,9,10,-18,33,0,5.0,12.333333333333334
151,38,3,9,11,-18,33,0,4.0,13.0
152,39,3,9,12,-18,33,0,3.6666666666666665,13.333333333333334
153,40,3,9,13,-18,33,0,3.3333333333333335,13.666666666666666
154,41,3,9,14,-18,33,0,4.333333333333333,13.0
155,42,3,9,15,-18,33,0,3.3333333333333335,13.333333333333334
156,43,3,9,16,-18,33,0,4.0,13.0
157,44,3,9,17,-18,33,0,3.3333333333333335,13.666666666666666
158,45,3,9,18,-18,33,0,4.0,13.333333333333334
159,46,3,9,19,-18,33,0,4.0,13.0
160,18,3,12,-12,-18,33,0,17.333333333333332,7.0
161,19,3,12,-11,-18,33,0,13.333333333333334,8.333333333333334
162,20,3,12,-10,-18,33,0,14.666666666666666,7.666666666666667
163,21,3,12,-9,-18,33,0,12.333333333333334,8.666666666666666
164,22,3,12,-8,-18,33,0,9.666666666666666,9.666666666666666
165,23,3,12,-7,-18,33,0,7.666666666666667,10.333333333333334
166,24,3,12,-6,-18,33,0,6.666666666666667,10.666666666666666
167,25,3,12,-5,-18,33,0,7.0,10.666666666666666
168,26,3,12,-4,-18,33,0,6.333333333333333,11.0
169,27,3,12,-3,-18,33,0,-329.6666666666667,-324.6666666666667
170,28,3,12,-2,-18,33,0,4.666666666666667,12.666666666666666
171,29,3,12,-1,-18,33,0,4.0,13.0
172,30,3,12,0,-18,33,0,4.0,13.0
173,31,3,12,1,-18,33,0,4.0,13.0
174,32,3,12,2,-18,33,0,3.3333333333333335,13.666666666666666
175,33,3,12,3,-18,33,0,4.0,13.0
176,34,3,12,4,-18,33,0,5.0,12.0
177,35,3,12,5,-18,33,0,3.3333333333333335,13.666666666666666
178,36,3,12,6,-18,33,0,3.3333333333333335,13.666666666666666
179,37,3,12,7,-18,33,0,3.3333333333333335,13.666666666666666
180,38,3,12,8,-18,33,0,3.3333333333333335,13.666666666666666
181,39,3,12,9,-18,33,0,3.0,14.0
182,40,3,12,10,-18,33,0,3.3333333333333335,13.666666666666666
183,41,3,12,11,-18,33,0,3.3333333333333335,14.0
184,42,3,12,12,-18,33,0,3.0,14.0
185,43,3,12,13,-18,33,0,3.3333333333333335,13.666666666666666
186,44,3,12,14,-18,33,0,3.0,14.0
187,45,3,12,15,-18,33,0,4.0,13.0
188,46,3,12,16,-18,33,0,3.0,14.333333333333334
189,47,3,12,17,-18,33,0,3.6666666666666665,13.333333333333334
190,48,3,12,18,-18,33,0,2.6666666666666665,14.333333333333334
191,49,3,12,19,-18,33,0,3.0,14.333333333333334
192,9,6,0,-12,-18,33,0,29.333333333333332,5.0
193,10,6,0,-11,-18,33,0,24.666666666666668,5.666666666666667
194,11,6,0,-10,-18,33,0,22.0,6.0
195,12,6,0,-9,-18,33,0,16.0,7.333333333333333
196,13,6,0,-8,-18,33,0,14.0,7.666666666666667
197,14,6,0,-7,-18,33,0,13.0,8.0
198,15,6,0,-6,-18,33,0,10.333333333333334,9.0
199,16,6,0,-5,-18,33,0,8.666666666666666,9.666666666666666
200,17,6,0,-4,-18,33,0,7.333333333333333,10.666666666666666
201,18,6,0,-3,-18,33,0,7.0,10.666666666666666
202,19,6,0,-2,-18,33,0,6.666666666666667,11.333333333333334
203,20,6,0,-1,-18,33,0,5.666666666666667,11.333333333333334
204,21,6,0,0,-18,33,0,5.333333333333333,11.666666666666666
205,22,6,0,1,-18,33,0,5.0,12.0
206,23,6,0,2,-18,33,0,4.333333333333333,12.666666666666666
207,24,6,0,3,-18,33,0,4.333333333333333,12.666666666666666
208,25,6,0,4,-18,33,0,4.333333333333333,12.666666666666666
209,26,6,0,5,-18,33,0,4.0,13.0
210,27,6,0,6,-18,33,0,3.6666666666666665,13.333333333333334
211,28,6,0,7,-18,33,0,4.0,13.0
212,29,6,0,8,-18,33,0,3.0,14.0
213,30,6,0,9,-18,33,0,4.0,13.0
214,31,6,0,10,-18,33,0,3.6666666666666665,13.333333333333334
215,32,6,0,11,-18,33,0,3.6666666666666665,13.333333333333334
216,33,6,0,12,-18,33,0,-331.0,-323.3333333333333
217,34,6,0,13,-18,33,0,3.3333333333333335,13.666666666666666
218,35,6,0,14,-18,33,0,3.0,14.666666666666666
219,36,6,0,15,-18,33,0,3.6666666666666665,13.333333333333334
220,37,6,0,16,-18,33,0,3.0,14.0
221,38,6,0,17,-18,33,0,3.0,14.0
222,39,6,0,18,-18,33,0,3.3333333333333335,13.666666666666666
223,40,6,0,19,-18,33,0,2.6666666666666665,14.333333333333334
224,18,6,9,-12,-18,33,0,16.666666666666668,7.0
225,19,6,9,-11,-18,33,0,16.333333333333332,7.333333333333333
226,20,6,9,-10,-18,33,0,13.333333333333334,8.333333333333334
227,21,6,9,-9,-18,33,0,10.0,9.333333333333334
228,22,6,9,-8,-18,33,0,8.0,10.0
229,23,6,9,-7,-18,33,0,7.666666666666667,10.666666666666666
230,24,6,9,-6,-18,33,0,6.666666666666667,11.0
231,25,6,9,-5,-18,33,0,5.0,12.0
232,26,6,9,-4,-18,33,0,5.0,12.0
233,27,6,9,-3,-18,33,0,5.333333333333333,12.0
234,28,6,9,-2,-18,33,0,5.0,12.0
235,29,6,9,-1,-18,33,0,4.0,13.0
236,30,6,9,0,-18,33,0,3.6666666666666665,13.333333333333334
237,31,6,9,1,-18,33,0,3.3333333333333335,13.666666666666666
238,32,6,9,2,-18,33,0,3.6666666666666665,13.333333333333334
239,33,6,9,3,-18,33,0,4.0,13.333333333333334
240,34,6,9,4,-18,33,0,3.0,14.0
241,35,6,9,5,-18,33,0,3.0,14.0
242,36,6,9,6,-18,33,0,3.0,14.333333333333334
243,37,6,9,7,-18,33,0,2.3333333333333335,15.0
244,38,6,9,8,-18,33,0,3.6666666666666665,13.333333333333334
245,39,6,9,9,-18,33,0,3.0,14.666666666666666
246,40,6,9,10,-18,33,0,3.0,14.333333333333334
247,41,6,9,11,-18,33,0,3.0,14.333333333333334
248,42,6,9,12,-18,33,0,2.6666666666666665,14.333333333333334
249,43,6,9,13,-18,33,0,3.3333333333333335,14.0
250,44,6,9,14,-18,33,0,2.3333333333333335,15.0
251,45,6,9,15,-18,33,0,3.3333333333333335,13.666666666666666
252,46,6,9,16,-18,33,0,2.6666666666666665,14.333333333333334
253,47,6,9,17,-18,33,0,2.0,15.0
254,48,6,9,18,-18,33,0,2.6666666666666665,14.333333333333334
255,49,6,9,19,-18,33,0,2.3333333333333335,14.666666666666666
256,21,6,12,-12,-18,33,0,11.0,9.0
257,22,6,12,-11,-18,33,0,9.0,10.0
258,23,6,12,-10,-18,33,0,7.333333333333333,10.666666666666666
259,24,6,12,-9,-18,33,0,6.0,11.333333333333334
260,25,6,12,-8,-18,33,0,5.333333333333333,12.0
261,26,6,12,-7,-18,33,0,4.333333333333333,12.666666666666666
262,27,6,12,-6,-18,33,0,5.0,12.333333333333334
263,28,6,12,-5,-18,33,0,4.0,13.0
264,29,6,12,-4,-18,33,0,4.0,13.0
265,30,6,12,-3,-18,33,0,3.3333333333333335,14.0
266,31,6,12,-2,-18,33,0,3.0,14.0
267,32,6,12,-1,-18,33,0,2.6666666666666665,14.333333333333334
268,33,6,12,0,-18,33,0,2.6666666666666665,15.0
269,34,6,12,1,-18,33,0,3.6666666666666665,13.333333333333334
270,35,6,12,2,-18,33,0,2.3333333333333335,15.0
271,36,6,12,3,-18,33,0,2.6666666666666665,14.666666666666666
272,37,6,12,4,-18,33,0,3.0,14.0
273,38,6,12,5,-18,33,0,2.6666666666666665,14.666666666666666
274,39,6,12,6,-18,33,0,2.0,15.333333333333334
275,40,6,12,7,-18,33,0,2.0,15.333333333333334
276,41,6,12,8,-18,33,0,2.0,15.666666666666666
277,42,6,12,9,-18,33,0,2.6666666666666665,14.666666666666666
278,43,6,12,10,-18,33,0,2.3333333333333335,15.333333333333334
279,44,6,12,11,-18,33,0,3.0,14.0
280,45,6,12,12,-18,33,0,3.0,14.333333333333334
281,46,6,12,13,-18,33,0,2.6666666666666665,14.333333333333334
282,47,6,12,14,-18,33,0,2.3333333333333335,15.0
283,48,6,12,15,-18,33,0,2.3333333333333335,15.0
284,49,6,12,16,-18,33,0,2.6666666666666665,14.666666666666666
285,50,6,12,17,-18,33,0,2.3333333333333335,15.333333333333334
286,51,6,12,18,-18,33,0,2.3333333333333335,15.0
287,52,6,12,19,-18,33,0,2.0,15.333333333333334
288,12,9,0,-12,-18,33,0,15.666666666666666,7.333333333333333
289,13,9,0,-11,-18,33,0,12.333333333333334,8.666666666666666
290,14,9,0,-10,-18,33,0,11.666666666666666,8.666666666666666
291,15,9,0,-9,-18,33,0,9.666666666666666,9.333333333333334
292,16,9,0,-8,-18,33,0,7.0,11.0
293,17,9,0,-7,-18,33,0,6.666666666666667,10.666666666666666
294,18,9,0,-6,-18,33,0,6.0,11.333333333333334
295,19,9,0,-5,-18,33,0,5.666666666666667,11.333333333333334
296,20,9,0,-4,-18,33,0,4.666666666666667,12.333333333333334
297,21,9,0,-3,-18,33,0,4.666666666666667,12.666666666666666
298,22,9,0,-2,-18,33,0,3.6666666666666665,13.333333333333334
299,23,9,0,-1,-18,33,0,4.0,13.0
300,24,9,0,0,-18,33,0,4.0,13.0
301,25,9,0,1,-18,33,0,3.0,14.333333333333334
302,26,9,0,2,-18,33,0,3.0,14.333333333333334
303,27,9,0,3,-18,33,0,2.3333333333333335,15.0
304,28,9,0,4,-18,33,0,2.3333333333333335,14.666666666666666
305,29,9,0,5,-18,33,0,2.3333333333333335,14.666666666666666
306,30,9,0,6,-18,33,0,2.6666666666666665,14.333333333333334
307,31,9,0,7,-18,33,0,2.6666666666666665,14.666666666666666
308,32,9,0,8,-18,33,0,2.3333333333333335,14.666666666666666
309,33,9,0,9,-18,33,0,2.6666666666666665,14.666666666666666
310,34,9,0,10,-18,33,0,2.0,15.333333333333334
311,35,9,0,11,-18,33,0,2.0,15.0
312,36,9,0,12,-18,33,0,2.3333333333333335,15.333333333333334
313,37,9,0,13,-18,33,0,3.3333333333333335,14.333333333333334
314,38,9,0,14,-18,33,0,2.3333333333333335,15.333333333333334
315,39,9,0,15,-18,33,0,2.3333333333333335,15.333333333333334
316,40,9,0,16,-18,33,0,1.6666666666666667,16.333333333333332
317,41,9,0,17,-18,33,0,2.0,15.666666666666666
318,42,9,0,18,-18,33,0,2.0,15.333333333333334
319,43,9,0,19,-18,33,0,-331.3333333333333,-322.6666666666667
320,21,9,9,-12,-18,33,0,9.666666666666666,9.333333333333334
321,22,9,9,-11,-18,33,0,8.333333333333334,10.0
322,23,9,9,-10,-18,33,0,6.666666666666667,10.666666666666666
323,24,9,9,-9,-18,33,0,6.0,11.333333333333334
324,25,9,9,-8,-18,33,0,4.666666666666667,12.333333333333334
325,26,9,9,-7,-18,33,0,5.666666666666667,11.666666666666666
326,27,9,9,-6,-18,33,0,3.6666666666666665,13.333333333333334
327,28,9,9,-5,-18,33,0,3.3333333333333335,13.333333333333334
328,29,9,9,-4,-18,33,0,-330.6666666666667,-324.0
329,30,9,9,-3,-18,33,0,3.6666666666666665,13.333333333333334
330,31,9,9,-2,-18,33,0,3.0,14.0
331,32,9,9,-1,-18,33,0,2.6666666666666665,14.333333333333334
332,33,9,9,0,-18,33,0,-331.3333333333333,-323.3333333333333
333,34,9,9,1,-18,33,0,2.6666666666666665,15.0
334,35,9,9,2,-18,33,0,2.3333333333333335,15.0
335,36,9,9,3,-18,33,0,-331.6666666666667,-322.6666666666667
336,37,9,9,4,-18,33,0,2.0,15.333333333333334
337,38,9,9,5,-18,33,0,2.3333333333333335,15.333333333333334
338,39,9,9,6,-18,33,0,2.0,15.666666666666666
339,40,9,9,7,-18,33,0,2.0,15.666666666666666
340,41,9,9,8,-18,33,0,2.0,15.666666666666666
341,42,9,9,9,-18,33,0,2.3333333333333335,15.666666666666666
342,43,9,9,10,-18,33,0,2.6666666666666665,14.666666666666666
343,44,9,9,11,-18,33,0,2.3333333333333335,15.0
344,45,9,9,12,-18,33,0,2.6666666666666665,14.666666666666666
345,46,9,9,13,-18,33,0,2.0,15.333333333333334
346,47,9,9,14,-18,33,0,2.6666666666666665,14.666666666666666
347,48,9,9,15,-18,33,0,1.6666666666666667,16.333333333333332
348,49,9,9,16,-18,33,0,2.0,15.666666666666666
349,50,9,9,17,-18,33,0,2.0,15.333333333333334
350,51,9,9,18,-18,33,0,2.3333333333333335,15.666666666666666
351,52,9,9,19,-18,33,0,2.0,15.333333333333334
352,24,9,12,-12,-18,33,0,5.333333333333333,11.666666666666666
353,25,9,12,-11,-18,33,0,5.0,12.0
354,26,9,12,-10,-18,33,0,4.0,13.0
355,27,9,12,-9,-18,33,0,4.0,13.0
356,28,9,12,-8,-18,33,0,3.6666666666666665,13.333333333333334
357,29,9,12,-7,-18,33,0,3.0,14.333333333333334
358,30,9,12,-6,-18,33,0,3.0,14.0
359,31,9,12,-5,-18,33,0,-331.3333333333333,-323.3333333333333
360,32,9,12,-4,-18,33,0,3.0,14.0
361,33,9,12,-3,-18,33,0,2.3333333333333335,15.333333333333334
362,34,9,12,-2,-18,33,0,2.3333333333333335,15.0
363,35,9,12,-1,-18,33,0,2.0,15.333333333333334
364,36,9,12,0,-18,33,0,2.0,15.333333333333334
365,37,9,12,1,-18,33,0,2.0,15.666666666666666
366,38,9,12,2,-18,33,0,2.0,15.666666666666666
367,39,9,12,3,-18,33,0,2.0,15.666666666666666
368,40,9,12,4,-18,33,0,1.3333333333333333,16.666666666666668
369,41,9,12,5,-18,33,0,1.6666666666666667,16.0
370,42,9,12,6,-18,33,0,1.6666666666666667,16.333333333333332
371,43,9,12,7,-18,33,0,2.3333333333333335,15.333333333333334
372,44,9,12,8,-18,33,0,1.6666666666666667,16.333333333333332
373,45,9,12,9,-18,33,0,2.3333333333333335,15.666666666666666
374,46,9,12,10,-18,33,0,2.0,16.0
375,47,9,12,11,-18,33,0,2.0,15.666666666666666
376,48,9,12,12,-18,33,0,2.0,15.0
377,49,9,12,13,-18,33,0,2.0,16.0
378,50,9,12,14,-18,33,0,2.6666666666666665,15.0
379,51,9,12,15,-18,33,0,1.6666666666666667,16.333333333333332
380,52,9,12,16,-18,33,0,2.0,16.0
381,53,9,12,17,-18,33,0,2.3333333333333335,15.666666666666666
382,54,9,12,18,-18,33,0,1.3333333333333333,16.666666666666668
383,55,9,12,19,-18,33,0,1.6666666666666667,16.333333333333332
384,15,12,0,-12,-18,33,0,9.666666666666666,9.666666666666666
385,16,12,0,-11,-18,33,0,8.666666666666666,9.666666666666666
386,17,12,0,-10,-18,33,0,6.333333333333333,11.666666666666666
387,18,12,0,-9,-18,33,0,5.333333333333333,11.666666666666666
388,19,12,0,-8,-18,33,0,5.0,12.0
389,20,12,0,-7,-18,33,0,4.666666666666667,12.333333333333334
390,21,12,0,-6,-18,33,0,4.333333333333333,12.666666666666666
391,22,12,0,-5,-18,33,0,3.3333333333333335,13.666666666666666
392,23,12,0,-4,-18,33,0,3.3333333333333335,13.666666666666666
393,24,12,0,-3,-18,33,0,2.6666666666666665,14.666666666666666
394,25,12,0,-2,-18,33,0,2.3333333333333335,14.666666666666666
395,26,12,0,-1,-18,33,0,2.3333333333333335,15.333333333333334
396,27,12,0,0,-18,33,0,2.3333333333333335,15.333333333333334
397,28,12,0,1,-18,33,0,2.6666666666666665,14.666666666666666
398,29,12,0,2,-18,33,0,2.0,15.333333333333334
399,30,12,0,3,-18,33,0,1.6666666666666667,15.666666666666666
400,31,12,0,4,-18,33,0,-329.3333333333333,-325.0
401,32,12,0,5,-18,33,0,2.3333333333333335,15.0
402,33,12,0,6,-18,33,0,1.6666666666666667,16.333333333333332
403,34,12,0,7,-18,33,0,1.6666666666666667,16.333333333333332
404,35,12,0,8,-18,33,0,2.0,15.0
405,36,12,0,9,-18,33,0,2.0,15.666666666666666
406,37,12,0,10,-18,33,0,1.6666666666666667,16.666666666666668
407,38,12,0,11,-18,33,0,2.6666666666666665,14.666666666666666
408,39,12,0,12,-18,33,0,1.6666666666666667,16.333333333333332
409,40,12,0,13,-18,33,0,1.6666666666666667,16.333333333333332
410,41,12,0,14,-18,33,0,2.6666666666666665,15.0
411,42,12,0,15,-18,33,0,1.3333333333333333,16.666666666666668
412,43,12,0,16,-18,33,0,2.0,15.666666666666666
413,44,12,0,17,-18,33,0,1.3333333333333333,16.666666666666668
414,45,12,0,18,-18,33,0,2.3333333333333335,15.333333333333334
415,46,12,0,19,-18,33,0,2.0,15.666666666666666
416,24,12,9,-12,-18,33,0,5.0,12.0
417,25,12,9,-11,-18,33,0,4.333333333333333,12.666666666666666
418,26,12,9,-10,-18,33,0,4.666666666666667,12.333333333333334
419,27,12,9,-9,-18,33,0,3.6666666666666665,13.333333333333334
420,28,12,9,-8,-18,33,0,3.0,14.0
421,29,12,9,-7,-18,33,0,3.0,14.333333333333334
422,30,12,9,-6,-18,33,0,2.3333333333333335,14.666666666666666
423,31,12,9,-5,-18,33,0,2.6666666666666665,14.333333333333334
424,32,12,9,-4,-18,33,0,2.0,15.0
425,33,12,9,-3,-18,33,0,2.0,16.0
426,34,12,9,-2,-18,33,0,2.0,15.666666666666666
427,35,12,9,-1,-18,33,0,2.0,15.666666666666666
428,36,12,9,0,-18,33,0,1.6666666666666667,15.666666666666666
429,37,12,9,1,-18,33,0,2.3333333333333335,15.0
430,38,12,9,2,-18,33,0,1.6666666666666667,16.333333333333332
431,39,12,9,3,-18,33,0,1.6666666666666667,16.0
432,40,12,9,4,-18,33,0,1.3333333333333333,16.666666666666668
433,41,12,9,5,-18,33,0,1.6666666666666667,16.333333333333332
434,42,12,9,6,-18,33,0,1.6666666666666667,16.333333333333332
435,43,12,9,7,-18,33,0,2.0,15.666666666666666
436,44,12,9,8,-18,33,0,1.3333333333333333,16.333333333333332
437,45,12,9,9,-18,33,0,1.3333333333333333,16.666666666666668
438,46,12,9,10,-18,33,0,2.0,16.0
439,47,12,9,11,-18,33,0,2.0,15.333333333333334
440,48,12,9,12,-18,33,0,2.3333333333333335,14.666666666666666
441,49,12,9,13,-18,33,0,1.6666666666666667,16.333333333333332
442,50,12,9,14,-18,33,0,2.0,15.666666666666666
443,51,12,9,15,-18,33,0,1.3333333333333333,16.666666666666668
444,52,12,9,16,-18,33,0,2.3333333333333335,15.666666666666666
445,53,12,9,17,-18,33,0,1.6666666666666667,16.333333333333332
446,54,12,9,18,-18,33,0,1.6666666666666667,16.0
