Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
0,3,0,0,-12,-18,33,0,26.333333333333332,5.0
1,4,0,0,-11,-18,33,0,23.666666666666668,5.666666666666667
2,5,0,0,-10,-18,33,0,22.0,6.0
3,6,0,0,-9,-18,33,0,17.333333333333332,7.0
4,7,0,0,-8,-18,33,0,13.666666666666666,8.0
5,8,0,0,-7,-18,33,0,11.0,9.0
6,9,0,0,-6,-18,33,0,8.666666666666666,10.0
7,10,0,0,-5,-18,33,0,9.666666666666666,9.333333333333334
8,11,0,0,-4,-18,33,0,8.0,10.0
9,12,0,0,-3,-18,33,0,6.333333333333333,11.333333333333334
10,13,0,0,-2,-18,33,0,5.666666666666667,11.666666666666666
11,14,0,0,-1,-18,33,0,5.333333333333333,12.0
12,15,0,0,0,-18,33,0,4.666666666666667,12.333333333333334
13,16,0,0,1,-18,33,0,5.0,12.0
14,17,0,0,2,-18,33,0,4.0,13.0
15,18,0,0,3,-18,33,0,3.6666666666666665,13.333333333333334
16,19,0,0,4,-18,33,0,4.0,13.0
17,20,0,0,5,-18,33,0,3.0,14.0
18,21,0,0,6,-18,33,0,3.6666666666666665,13.666666666666666
19,22,0,0,7,-18,33,0,3.6666666666666665,13.333333333333334
20,23,0,0,8,-18,33,0,3.0,14.0
21,24,0,0,9,-18,33,0,2.6666666666666665,14.666666666666666
22,25,0,0,10,-18,33,0,3.0,14.666666666666666
23,26,0,0,11,-18,33,0,-331.6666666666667,-323.0
24,27,0,0,12,-18,33,0,3.6666666666666665,13.333333333333334
25,28,0,0,13,-18,33,0,2.6666666666666665,15.0
26,29,0,0,14,-18,33,0,3.0,14.333333333333334
27,30,0,0,15,-18,33,0,2.6666666666666665,15.0
28,31,0,0,16,-18,33,0,2.6666666666666665,14.666666666666666
29,32,0,0,17,-18,33,0,2.3333333333333335,14.666666666666666
30,33,0,0,18,-18,33,0,2.0,15.0
31,34,0,0,19,-18,33,0,2.6666666666666665,14.666666666666666
32,12,0,9,-12,-18,33,0,17.333333333333332,7.0
33,13,0,9,-11,-18,33,0,15.0,7.333333333333333
34,14,0,9,-10,-18,33,0,10.333333333333334,9.0
35,15,0,9,-9,-18,33,0,8.666666666666666,10.0
36,16,0,9,-8,-18,33,0,-326.3333333333333,-326.6666666666667
37,17,0,9,-7,-18,33,0,6.666666666666667,10.666666666666666
38,18,0,9,-6,-18,33,0,6.666666666666667,11.333333333333334
39,19,0,9,-5,-18,33,0,5.0,12.0
40,20,0,9,-4,-18,33,0,5.0,12.333333333333334
41,21,0,9,-3,-18,33,0,4.0,13.0
42,22,0,9,-2,-18,33,0,4.666666666666667,12.666666666666666
43,23,0,9,-1,-18,33,0,3.3333333333333335,13.666666666666666
44,24,0,9,0,-18,33,0,3.0,14.0
45,25,0,9,1,-18,33,0,3.0,14.0
46,26,0,9,2,-18,33,0,2.3333333333333335,14.666666666666666
47,27,0,9,3,-18,33,0,3.0,14.0
48,28,0,9,4,-18,33,0,2.6666666666666665,14.333333333333334
49,29,0,9,5,-18,33,0,2.0,15.333333333333334
50,30,0,9,6,-18,33,0,2.3333333333333335,15.0
51,31,0,9,7,-18,33,0,2.0,15.0
52,32,0,9,8,-18,33,0,2.0,15.666666666666666
53,33,0,9,9,-18,33,0,2.6666666666666665,14.666666666666666
54,34,0,9,10,-18,33,0,2.0,15.0
55,35,0,9,11,-18,33,0,2.0,15.0
56,36,0,9,12,-18,33,0,2.0,15.666666666666666
57,37,0,9,13,-18,33,0,2.3333333333333335,15.0
58,38,0,9,14,-18,33,0,2.3333333333333335,15.0
59,39,0,9,15,-18,33,0,2.3333333333333335,15.333333333333334
60,40,0,9,16,-18,33,0,2.3333333333333335,15.0
61,41,0,9,17,-18,33,0,2.0,15.666666666666666
62,42,0,9,18,-18,33,0,3.3333333333333335,13.666666666666666
63,43,0,9,19,-18,33,0,2.3333333333333335,15.333333333333334
64,15,0,12,-12,-18,33,0,9.666666666666666,9.333333333333334
65,16,0,12,-11,-18,33,0,8.333333333333334,10.333333333333334
66,17,0,12,-10,-18,33,0,7.0,11.0
67,18,0,12,-9,-18,33,0,5.333333333333333,11.666666666666666
68,19,0,12,-8,-18,33,0,5.333333333333333,12.0
69,20,0,12,-7,-18,33,0,4.0,13.0
70,21,0,12,-6,-18,33,0,3.6666666666666665,13.333333333333334
