Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
176,34,3,12,4,-18,33,0,1111.0,-9.333333333333334
177,35,3,12,5,-18,33,0,404.0,-5.333333333333333
178,36,3,12,6,-18,33,0,626.0,-6.666666666666667
179,37,3,12,7,-18,33,0,9712.0,-11.666666666666666
180,38,3,12,8,-18,33,0,422.6666666666667,-6.0
181,39,3,12,9,-18,33,0,1068.0,-9.0
182,40,3,12,10,-18,33,0,480.0,-6.333333333333333
183,41,3,12,11,-18,33,0,755.6666666666666,-8.333333333333334
184,42,3,12,12,-18,33,0,-4.666666666666667,-337.3333333333333
185,43,3,12,13,-18,33,0,493.0,-6.0
186,44,3,12,14,-18,33,0,632.6666666666666,-7.0
187,45,3,12,15,-18,33,0,463.0,-6.333333333333333
188,46,3,12,16,-18,33,0,503.6666666666667,-6.0
189,47,3,12,17,-18,33,0,73.0,-337.6666666666667
190,48,3,12,18,-18,33,0,644.6666666666666,-7.333333333333333
191,49,3,12,19,-18,33,0,2.3333333333333335,-337.3333333333333
192,9,6,0,-12,-18,33,0,-468.6666666666667,-668.3333333333334
193,10,6,0,-11,-18,33,0,-999.0,-999.0
194,11,6,0,-10,-18,33,0,-999.0,-999.0
195,12,6,0,-9,-18,33,0,-999.0,-999.0
196,13,6,0,-8,-18,33,0,-493.3333333333333,-668.3333333333334
197,14,6,0,-7,-18,33,0,-465.0,-668.3333333333334
198,15,6,0,-6,-18,33,0,-999.0,-999.0
199,16,6,0,-5,-18,33,0,-471.6666666666667,-668.3333333333334
200,17,6,0,-4,-18,33,0,-433.0,-668.6666666666666
201,18,6,0,-3,-18,33,0,5749.333333333333,-14.0
202,19,6,0,-2,-18,33,0,874.0,-8.666666666666666
203,20,6,0,-1,-18,33,0,295.3333333333333,-339.3333333333333
204,21,6,0,0,-18,33,0,602.6666666666666,-7.333333333333333
205,22,6,0,1,-18,33,0,-395.0,-669.0
206,23,6,0,2,-18,33,0,486.0,-6.333333333333333
207,24,6,0,3,-18,33,0,929.3333333333334,-9.0
208,25,6,0,4,-18,33,0,774.0,-8.0
209,26,6,0,5,-18,33,0,698.3333333333334,-8.0
210,27,6,0,6,-18,33,0,-64.66666666666667,-336.6666666666667
