Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
44,24,0,9,0,-18,33,0,237.66666666666666,-2.3333333333333335
45,25,0,9,1,-18,33,0,239.0,-2.6666666666666665
46,26,0,9,2,-18,33,0,187.33333333333334,-2.0
47,27,0,9,3,-18,33,0,218.0,-2.6666666666666665
48,28,0,9,4,-18,33,0,151.33333333333334,-1.0
49,29,0,9,5,-18,33,0,367.0,-3.0
50,30,0,9,6,-18,33,0,100.33333333333333,0.0
51,31,0,9,7,-18,33,0,-270.3333333333333,-332.6666666666667
52,32,0,9,8,-18,33,0,195.33333333333334,-2.0
53,33,0,9,9,-18,33,0,105.66666666666667,0.0
54,34,0,9,10,-18,33,0,68.0,1.3333333333333333
55,35,0,9,11,-18,33,0,97.66666666666667,0.0
56,36,0,9,12,-18,33,0,69.66666666666667,1.3333333333333333
57,37,0,9,13,-18,33,0,101.33333333333333,0.3333333333333333
58,38,0,9,14,-18,33,0,66.66666666666667,1.0
59,39,0,9,15,-18,33,0,72.33333333333333,1.0
60,40,0,9,16,-18,33,0,70.33333333333333,1.0
61,41,0,9,17,-18,33,0,103.33333333333333,0.0
62,42,0,9,18,-18,33,0,-246.0,-333.3333333333333
63,43,0,9,19,-18,33,0,72.0,1.0
64,15,0,12,-12,-18,33,0,635.0,-6.333333333333333
65,16,0,12,-11,-18,33,0,694.3333333333334,-339.0
66,17,0,12,-10,-18,33,0,597.3333333333334,-339.0
67,18,0,12,-9,-18,33,0,-109.0,-336.3333333333333
68,19,0,12,-8,-18,33,0,297.0,-4.0
69,20,0,12,-7,-18,33,0,23.333333333333332,-336.6666666666667
70,21,0,12,-6,-18,33,0,278.6666666666667,-4.0
71,22,0,12,-5,-18,33,0,189.0,-2.0
72,23,0,12,-4,-18,33,0,471.0,-5.0
73,24,0,12,-3,-18,33,0,217.33333333333334,-2.6666666666666665
74,25,0,12,-2,-18,33,0,133.0,-1.0
75,26,0,12,-1,-18,33,0,118.0,-0.3333333333333333
76,27,0,12,0,-18,33,0,165.33333333333334,-1.0
77,28,0,12,1,-18,33,0,90.33333333333333,0.3333333333333333
78,29,0,12,2,-18,33,0,154.0,-1.0
79,30,0,12,3,-18,33,0,66.66666666666667,1.3333333333333333
80,31,0,12,4,-18,33,0,86.33333333333333,0.3333333333333333
81,32,0,12,5,-18,33,0,109.33333333333333,0.0
82,33,0,12,6,-18,33,0,59.333333333333336,1.6666666666666667
83,34,0,12,7,-18,33,0,73.66666666666667,1.0
84,35,0,12,8,-18,33,0,59.333333333333336,2.0
85,36,0,12,9,-18,33,0,82.0,0.6666666666666666
86,37,0,12,10,-18,33,0,70.33333333333333,1.0
87,38,0,12,11,-18,33,0,63.0,1.6666666666666667
88,39,0,12,12,-18,33,0,68.33333333333333,1.0
89,40,0,12,13,-18,33,0,61.333333333333336,1.6666666666666667
90,41,0,12,14,-18,33,0,64.33333333333333,1.6666666666666667
91,42,0,12,15,-18,33,0,61.333333333333336,1.6666666666666667
92,43,0,12,16,-18,33,0,52.666666666666664,2.0
93,44,0,12,17,-18,33,0,51.0,2.3333333333333335
94,45,0,12,18,-18,33,0,57.666666666666664,1.6666666666666667
95,46,0,12,19,-18,33,0,74.33333333333333,1.3333333333333333
96,6,3,0,-12,-18,33,0,75.33333333333333,-337.6666666666667
97,7,3,0,-11,-18,33,0,798.0,-8.0
98,8,3,0,-10,-18,33,0,873.3333333333334,-8.333333333333334
99,9,3,0,-9,-18,33,0,758.0,-7.666666666666667
100,10,3,0,-8,-18,33,0,491.6666666666667,-6.333333333333333
101,11,3,0,-7,-18,33,0,371.3333333333333,-5.0
102,12,3,0,-6,-18,33,0,-108.66666666666667,-336.3333333333333
103,13,3,0,-5,-18,33,0,449.6666666666667,-6.0
104,14,3,0,-4,-18,33,0,833.6666666666666,-6.0
105,15,3,0,-3,-18,33,0,236.33333333333334,-3.3333333333333335
106,16,3,0,-2,-18,33,0,150.66666666666666,-1.3333333333333333
107,17,3,0,-1,-18,33,0,156.33333333333334,-1.3333333333333333
108,18,3,0,0,-18,33,0,129.33333333333334,-1.0
109,19,3,0,1,-18,33,0,122.66666666666667,-0.6666666666666666
110,20,3,0,2,-18,33,0,142.0,-1.0
111,21,3,0,3,-18,33,0,160.66666666666666,-1.0
112,22,3,0,4,-18,33,0,91.0,0.0
113,23,3,0,5,-18,33,0,83.0,0.3333333333333333
114,24,3,0,6,-18,33,0,65.66666666666667,1.3333333333333333
115,25,3,0,7,-18,33,0,55.333333333333336,2.3333333333333335
116,26,3,0,8,-18,33,0,59.333333333333336,2.0
117,27,3,0,9,-18,33,0,93.66666666666667,0.6666666666666666
118,28,3,0,10,-18,33,0,59.0,1.6666666666666667
119,29,3,0,11,-18,33,0,65.0,1.3333333333333333
120,30,3,0,12,-18,33,0,58.333333333333336,1.6666666666666667
121,31,3,0,13,-18,33,0,62.0,1.6666666666666667
122,32,3,0,14,-18,33,0,66.33333333333333,1.3333333333333333
123,33,3,0,15,-18,33,0,42.333333333333336,3.3333333333333335
124,34,3,0,16,-18,33,0,43.666666666666664,3.3333333333333335
125,35,3,0,17,-18,33,0,49.666666666666664,2.3333333333333335
126,36,3,0,18,-18,33,0,46.0,2.6666666666666665
127,37,3,0,19,-18,33,0,46.666666666666664,2.6666666666666665
128,15,3,9,-12,-18,33,0,1487.0,-10.333333333333334
129,16,3,9,-11,-18,33,0,956.6666666666666,-9.0
130,17,3,9,-10,-18,33,0,312.0,-4.666666666666667
131,18,3,9,-9,-18,33,0,378.6666666666667,-5.333333333333333
132,19,3,9,-8,-18,33,0,309.0,-4.0
133,20,3,9,-7,-18,33,0,-210.66666666666666,-334.3333333333333
134,21,3,9,-6,-18,33,0,315.3333333333333,-3.3333333333333335
135,22,3,9,-5,-18,33,0,121.33333333333333,-0.6666666666666666
136,23,3,9,-4,-18,33,0,87.33333333333333,0.0
137,24,3,9,-3,-18,33,0,140.33333333333334,-1.0
138,25,3,9,-2,-18,33,0,111.0,-0.6666666666666666
139,26,3,9,-1,-18,33,0,79.66666666666667,0.6666666666666666
140,27,3,9,0,-18,33,0,81.66666666666667,0.6666666666666666
141,28,3,9,1,-18,33,0,80.0,1.0
142,29,3,9,2,-18,33,0,51.0,2.3333333333333335
143,30,3,9,3,-18,33,0,111.0,0.3333333333333333
144,31,3,9,4,-18,33,0,165.33333333333334,-0.6666666666666666
145,32,3,9,5,-18,33,0,54.0,2.3333333333333335
146,33,3,9,6,-18,33,0,40.0,3.6666666666666665
147,34,3,9,7,-18,33,0,41.333333333333336,3.3333333333333335
148,35,3,9,8,-18,33,0,38.666666666666664,3.3333333333333335
149,36,3,9,9,-18,33,0,54.333333333333336,2.0
150,37,3,9,10,-18,33,0,49.333333333333336,2.3333333333333335
151,38,3,9,11,-18,33,0,52.333333333333336,2.3333333333333335
152,39,3,9,12,-18,33,0,39.0,4.0
153,40,3,9,13,-18,33,0,34.333333333333336,4.0
154,41,3,9,14,-18,33,0,71.66666666666667,2.3333333333333335
155,42,3,9,15,-18,33,0,-304.0,-331.0
156,43,3,9,16,-18,33,0,233.66666666666666,0.6666666666666666
157,44,3,9,17,-18,33,0,37.666666666666664,3.6666666666666665
158,45,3,9,18,-18,33,0,28.333333333333332,5.0
159,46,3,9,19,-18,33,0,33.333333333333336,4.333333333333333
160,18,3,12,-12,-18,33,0,929.0,-7.333333333333333
161,19,3,12,-11,-18,33,0,407.3333333333333,-4.666666666666667
162,20,3,12,-10,-18,33,0,337.3333333333333,-5.0
163,21,3,12,-9,-18,33,0,179.0,-1.6666666666666667
164,22,3,12,-8,-18,33,0,127.33333333333333,-0.6666666666666666
165,23,3,12,-7,-18,33,0,102.0,0.0
166,24,3,12,-6,-18,33,0,157.66666666666666,-1.3333333333333333
167,25,3,12,-5,-18,33,0,77.0,1.0
168,26,3,12,-4,-18,33,0,70.0,1.0
169,27,3,12,-3,-18,33,0,98.33333333333333,0.3333333333333333
170,28,3,12,-2,-18,33,0,50.333333333333336,2.6666666666666665
171,29,3,12,-1,-18,33,0,43.333333333333336,3.0
172,30,3,12,0,-18,33,0,40.0,3.3333333333333335
173,31,3,12,1,-18,33,0,39.0,3.6666666666666665
174,32,3,12,2,-18,33,0,43.333333333333336,3.0
175,33,3,12,3,-18,33,0,36.0,3.6666666666666665
176,34,3,12,4,-18,33,0,37.666666666666664,3.6666666666666665
177,35,3,12,5,-18,33,0,34.333333333333336,4.0
178,36,3,12,6,-18,33,0,39.666666666666664,3.6666666666666665
179,37,3,12,7,-18,33,0,54.666666666666664,2.3333333333333335
180,38,3,12,8,-18,33,0,33.0,4.333333333333333
181,39,3,12,9,-18,33,0,27.333333333333332,5.0
182,40,3,12,10,-18,33,0,38.0,3.6666666666666665
183,41,3,12,11,-18,33,0,37.333333333333336,3.6666666666666665
184,42,3,12,12,-18,33,0,74.66666666666667,1.6666666666666667
185,43,3,12,13,-18,33,0,26.0,5.666666666666667
186,44,3,12,14,-18,33,0,31.333333333333332,4.333333333333333
187,45,3,12,15,-18,33,0,-318.6666666666667,-329.0
188,46,3,12,16,-18,33,0,29.0,4.666666666666667
189,47,3,12,17,-18,33,0,33.666666666666664,4.333333333333333
190,48,3,12,18,-18,33,0,38.0,3.6666666666666665
191,49,3,12,19,-18,33,0,34.666666666666664,4.0
192,9,6,0,-12,-18,33,0,361.6666666666667,-5.0
193,10,6,0,-11,-18,33,0,544.3333333333334,-6.0
194,11,6,0,-10,-18,33,0,352.0,-5.0
195,12,6,0,-9,-18,33,0,505.0,-6.0
196,13,6,0,-8,-18,33,0,660.3333333333334,-5.666666666666667
197,14,6,0,-7,-18,33,0,288.3333333333333,-3.6666666666666665
198,15,6,0,-6,-18,33,0,220.66666666666666,-3.0
199,16,6,0,-5,-18,33,0,168.66666666666666,-1.6666666666666667
200,17,6,0,-4,-18,33,0,122.33333333333333,-0.6666666666666666
201,18,6,0,-3,-18,33,0,96.0,0.3333333333333333
202,19,6,0,-2,-18,33,0,94.33333333333333,0.0
203,20,6,0,-1,-18,33,0,73.0,1.0
204,21,6,0,0,-18,33,0,56.666666666666664,2.0
205,22,6,0,1,-18,33,0,56.0,2.0
206,23,6,0,2,-18,33,0,46.333333333333336,2.6666666666666665
207,24,6,0,3,-18,33,0,48.666666666666664,3.0
208,25,6,0,4,-18,33,0,36.0,4.0
209,26,6,0,5,-18,33,0,35.666666666666664,4.0
210,27,6,0,6,-18,33,0,32.333333333333336,4.333333333333333
211,28,6,0,7,-18,33,0,32.666666666666664,4.333333333333333
212,29,6,0,8,-18,33,0,33.333333333333336,4.0
213,30,6,0,9,-18,33,0,32.0,4.333333333333333
214,31,6,0,10,-18,33,0,28.333333333333332,5.0
215,32,6,0,11,-18,33,0,30.0,4.333333333333333
216,33,6,0,12,-18,33,0,21.666666666666668,5.666666666666667
217,34,6,0,13,-18,33,0,25.666666666666668,5.333333333333333
218,35,6,0,14,-18,33,0,30.333333333333332,4.666666666666667
219,36,6,0,15,-18,33,0,26.333333333333332,5.0
220,37,6,0,16,-18,33,0,28.0,5.333333333333333
221,38,6,0,17,-18,33,0,25.333333333333332,5.666666666666667
222,39,6,0,18,-18,33,0,21.666666666666668,6.333333333333333
223,40,6,0,19,-18,33,0,24.333333333333332,5.666666666666667
224,18,6,9,-12,-18,33,0,349.3333333333333,-5.0
225,19,6,9,-11,-18,33,0,452.3333333333333,-6.0
226,20,6,9,-10,-18,33,0,303.6666666666667,-4.333333333333333
227,21,6,9,-9,-18,33,0,173.66666666666666,-1.6666666666666667
228,22,6,9,-8,-18,33,0,114.33333333333333,-0.3333333333333333
229,23,6,9,-7,-18,33,0,168.66666666666666,-1.3333333333333333
230,24,6,9,-6,-18,33,0,87.0,0.6666666666666666
231,25,6,9,-5,-18,33,0,60.333333333333336,1.6666666666666667
232,26,6,9,-4,-18,33,0,-297.3333333333333,-331.6666666666667
233,27,6,9,-3,-18,33,0,61.666666666666664,1.6666666666666667
234,28,6,9,-2,-18,33,0,40.0,3.3333333333333335
235,29,6,9,-1,-18,33,0,37.333333333333336,4.0
236,30,6,9,0,-18,33,0,31.333333333333332,4.666666666666667
237,31,6,9,1,-18,33,0,-312.0,-330.0
238,32,6,9,2,-18,33,0,29.0,5.0
239,33,6,9,3,-18,33,0,23.666666666666668,5.666666666666667
240,34,6,9,4,-18,33,0,28.0,5.333333333333333
241,35,6,9,5,-18,33,0,26.333333333333332,5.333333333333333
242,36,6,9,6,-18,33,0,23.666666666666668,5.666666666666667
243,37,6,9,7,-18,33,0,18.333333333333332,6.666666666666667
244,38,6,9,8,-18,33,0,22.666666666666668,6.0
245,39,6,9,9,-18,33,0,18.666666666666668,6.666666666666667
246,40,6,9,10,-18,33,0,20.666666666666668,6.333333333333333
247,41,6,9,11,-18,33,0,23.0,6.0
248,42,6,9,12,-18,33,0,25.0,5.666666666666667
249,43,6,9,13,-18,33,0,19.666666666666668,6.333333333333333
250,44,6,9,14,-18,33,0,25.0,5.666666666666667
251,45,6,9,15,-18,33,0,18.0,7.0
252,46,6,9,16,-18,33,0,19.0,6.333333333333333
253,47,6,9,17,-18,33,0,17.666666666666668,7.0
254,48,6,9,18,-18,33,0,16.666666666666668,7.0
255,49,6,9,19,-18,33,0,20.333333333333332,6.333333333333333
256,21,6,12,-12,-18,33,0,148.66666666666666,-1.0
257,22,6,12,-11,-18,33,0,187.66666666666666,-1.6666666666666667
258,23,6,12,-10,-18,33,0,152.33333333333334,-1.3333333333333333
259,24,6,12,-9,-18,33,0,88.66666666666667,0.0
260,25,6,12,-8,-18,33,0,109.0,-0.3333333333333333
261,26,6,12,-7,-18,33,0,44.666666666666664,3.0
262,27,6,12,-6,-18,33,0,51.0,2.6666666666666665
263,28,6,12,-5,-18,33,0,75.66666666666667,1.6666666666666667
264,29,6,12,-4,-18,33,0,40.666666666666664,3.3333333333333335
265,30,6,12,-3,-18,33,0,36.0,4.0
266,31,6,12,-2,-18,33,0,26.0,5.333333333333333
267,32,6,12,-1,-18,33,0,27.666666666666668,5.0
268,33,6,12,0,-18,33,0,22.333333333333332,6.0
269,34,6,12,1,-18,33,0,20.666666666666668,6.333333333333333
270,35,6,12,2,-18,33,0,21.666666666666668,6.0
271,36,6,12,3,-18,33,0,17.0,7.0
272,37,6,12,4,-18,33,0,21.333333333333332,6.333333333333333
273,38,6,12,5,-18,33,0,18.666666666666668,7.0
274,39,6,12,6,-18,33,0,18.0,6.666666666666667
275,40,6,12,7,-18,33,0,14.666666666666666,7.666666666666667
276,41,6,12,8,-18,33,0,17.333333333333332,7.333333333333333
277,42,6,12,9,-18,33,0,15.0,7.666666666666667
278,43,6,12,10,-18,33,0,19.666666666666668,6.666666666666667
279,44,6,12,11,-18,33,0,15.0,7.666666666666667
280,45,6,12,12,-18,33,0,15.0,7.666666666666667
281,46,6,12,13,-18,33,0,18.333333333333332,7.0
282,47,6,12,14,-18,33,0,16.333333333333332,7.0
283,48,6,12,15,-18,33,0,22.333333333333332,6.333333333333333
284,49,6,12,16,-18,33,0,13.333333333333334,8.0
285,50,6,12,17,-18,33,0,17.333333333333332,7.333333333333333
286,51,6,12,18,-18,33,0,20.666666666666668,6.333333333333333
287,52,6,12,19,-18,33,0,15.0,7.666666666666667
288,12,9,0,-12,-18,33,0,386.3333333333333,-5.0
289,13,9,0,-11,-18,33,0,307.6666666666667,-4.333333333333333
290,14,9,0,-10,-18,33,0,580.6666666666666,-7.0
291,15,9,0,-9,-18,33,0,269.6666666666667,-2.6666666666666665
292,16,9,0,-8,-18,33,0,114.33333333333333,-0.3333333333333333
293,17,9,0,-7,-18,33,0,116.0,-0.3333333333333333
294,18,9,0,-6,-18,33,0,81.66666666666667,0.6666666666666666
295,19,9,0,-5,-18,33,0,-285.6666666666667,-332.3333333333333
296,20,9,0,-4,-18,33,0,76.66666666666667,1.0
297,21,9,0,-3,-18,33,0,32.0,4.333333333333333
298,22,9,0,-2,-18,33,0,35.333333333333336,4.0
299,23,9,0,-1,-18,33,0,29.333333333333332,4.666666666666667
300,24,9,0,0,-18,33,0,27.666666666666668,5.0
301,25,9,0,1,-18,33,0,-314.3333333333333,-329.6666666666667
302,26,9,0,2,-18,33,0,17.333333333333332,6.666666666666667
303,27,9,0,3,-18,33,0,25.0,5.666666666666667
304,28,9,0,4,-18,33,0,19.666666666666668,6.666666666666667
305,29,9,0,5,-18,33,0,-321.6666666666667,-328.3333333333333
306,30,9,0,6,-18,33,0,17.333333333333332,7.0
307,31,9,0,7,-18,33,0,16.333333333333332,7.666666666666667
308,32,9,0,8,-18,33,0,15.333333333333334,7.666666666666667
309,33,9,0,9,-18,33,0,13.333333333333334,8.0
310,34,9,0,10,-18,33,0,14.666666666666666,7.666666666666667
311,35,9,0,11,-18,33,0,14.333333333333334,7.666666666666667
312,36,9,0,12,-18,33,0,13.0,8.333333333333334
313,37,9,0,13,-18,33,0,14.666666666666666,7.666666666666667
314,38,9,0,14,-18,33,0,17.0,7.333333333333333
315,39,9,0,15,-18,33,0,12.666666666666666,8.333333333333334
316,40,9,0,16,-18,33,0,13.333333333333334,7.666666666666667
317,41,9,0,17,-18,33,0,13.333333333333334,8.0
318,42,9,0,18,-18,33,0,13.666666666666666,8.0
319,43,9,0,19,-18,33,0,13.333333333333334,8.0
320,21,9,9,-12,-18,33,0,496.6666666666667,-5.333333333333333
321,22,9,9,-11,-18,33,0,133.66666666666666,-1.0
322,23,9,9,-10,-18,33,0,101.0,0.0
323,24,9,9,-9,-18,33,0,-260.0,-333.3333333333333
324,25,9,9,-8,-18,33,0,61.666666666666664,1.6666666666666667
325,26,9,9,-7,-18,33,0,64.33333333333333,2.3333333333333335
326,27,9,9,-6,-18,33,0,33.666666666666664,4.333333333333333
327,28,9,9,-5,-18,33,0,33.333333333333336,4.333333333333333
328,29,9,9,-4,-18,33,0,28.333333333333332,5.0
329,30,9,9,-3,-18,33,0,27.333333333333332,5.0
330,31,9,9,-2,-18,33,0,18.666666666666668,6.666666666666667
331,32,9,9,-1,-18,33,0,18.0,7.0
332,33,9,9,0,-18,33,0,17.333333333333332,7.0
333,34,9,9,1,-18,33,0,-322.0,-328.3333333333333
334,35,9,9,2,-18,33,0,15.333333333333334,7.666666666666667
335,36,9,9,3,-18,33,0,15.666666666666666,7.333333333333333
336,37,9,9,4,-18,33,0,16.666666666666668,7.333333333333333
337,38,9,9,5,-18,33,0,12.333333333333334,8.666666666666666
338,39,9,9,6,-18,33,0,12.0,8.666666666666666
339,40,9,9,7,-18,33,0,10.333333333333334,9.333333333333334
340,41,9,9,8,-18,33,0,14.333333333333334,8.0
341,42,9,9,9,-18,33,0,10.333333333333334,9.0
342,43,9,9,10,-18,33,0,-326.3333333333333,-326.6666666666667
343,44,9,9,11,-18,33,0,11.666666666666666,8.666666666666666
344,45,9,9,12,-18,33,0,13.666666666666666,8.0
345,46,9,9,13,-18,33,0,10.333333333333334,9.0
346,47,9,9,14,-18,33,0,10.666666666666666,8.666666666666666
347,48,9,9,15,-18,33,0,12.0,8.666666666666666
348,49,9,9,16,-18,33,0,11.0,9.0
349,50,9,9,17,-18,33,0,10.0,9.333333333333334
350,51,9,9,18,-18,33,0,10.333333333333334,9.333333333333334
351,52,9,9,19,-18,33,0,10.666666666666666,9.0
352,24,9,12,-12,-18,33,0,60.333333333333336,2.0
353,25,9,12,-11,-18,33,0,47.666666666666664,2.6666666666666665
354,26,9,12,-10,-18,33,0,44.666666666666664,3.0
355,27,9,12,-9,-18,33,0,38.333333333333336,3.6666666666666665
356,28,9,12,-8,-18,33,0,28.333333333333332,5.0
357,29,9,12,-7,-18,33,0,23.666666666666668,5.666666666666667
358,30,9,12,-6,-18,33,0,21.0,6.0
359,31,9,12,-5,-18,33,0,20.333333333333332,6.666666666666667
360,32,9,12,-4,-18,33,0,18.0,7.0
361,33,9,12,-3,-18,33,0,18.333333333333332,7.0
362,34,9,12,-2,-18,33,0,14.0,7.666666666666667
363,35,9,12,-1,-18,33,0,11.666666666666666,8.666666666666666
364,36,9,12,0,-18,33,0,11.333333333333334,8.666666666666666
365,37,9,12,1,-18,33,0,11.666666666666666,8.333333333333334
366,38,9,12,2,-18,33,0,11.333333333333334,8.666666666666666
367,39,9,12,3,-18,33,0,10.333333333333334,9.0
368,40,9,12,4,-18,33,0,9.666666666666666,9.333333333333334
369,41,9,12,5,-18,33,0,9.333333333333334,9.333333333333334
370,42,9,12,6,-18,33,0,9.333333333333334,9.666666666666666
371,43,9,12,7,-18,33,0,8.333333333333334,10.0
372,44,9,12,8,-18,33,0,7.333333333333333,10.666666666666666
373,45,9,12,9,-18,33,0,7.666666666666667,10.333333333333334
374,46,9,12,10,-18,33,0,9.0,9.666666666666666
375,47,9,12,11,-18,33,0,7.666666666666667,10.666666666666666
376,48,9,12,12,-18,33,0,9.333333333333334,9.333333333333334
377,49,9,12,13,-18,33,0,12.333333333333334,8.666666666666666
378,50,9,12,14,-18,33,0,8.0,10.333333333333334
379,51,9,12,15,-18,33,0,9.333333333333334,9.666666666666666
380,52,9,12,16,-18,33,0,8.666666666666666,10.0
381,53,9,12,17,-18,33,0,8.0,10.333333333333334
382,54,9,12,18,-18,33,0,9.333333333333334,9.666666666666666
383,55,9,12,19,-18,33,0,8.333333333333334,10.0
384,15,12,0,-12,-18,33,0,168.0,-1.6666666666666667
385,16,12,0,-11,-18,33,0,284.6666666666667,-3.0
386,17,12,0,-10,-18,33,0,74.66666666666667,1.0
387,18,12,0,-9,-18,33,0,85.0,1.0
388,19,12,0,-8,-18,33,0,46.666666666666664,2.6666666666666665
389,20,12,0,-7,-18,33,0,42.0,3.3333333333333335
390,21,12,0,-6,-18,33,0,34.666666666666664,4.333333333333333
391,22,12,0,-5,-18,33,0,29.0,5.0
392,23,12,0,-4,-18,33,0,22.0,6.333333333333333
393,24,12,0,-3,-18,33,0,-320.6666666666667,-328.6666666666667
394,25,12,0,-2,-18,33,0,20.333333333333332,6.333333333333333
395,26,12,0,-1,-18,33,0,14.666666666666666,7.666666666666667
396,27,12,0,0,-18,33,0,13.0,8.333333333333334
397,28,12,0,1,-18,33,0,13.333333333333334,8.0
398,29,12,0,2,-18,33,0,11.333333333333334,9.0
399,30,12,0,3,-18,33,0,9.666666666666666,9.333333333333334
400,31,12,0,4,-18,33,0,10.333333333333334,9.0
401,32,12,0,5,-18,33,0,8.666666666666666,10.0
402,33,12,0,6,-18,33,0,8.666666666666666,9.666666666666666
403,34,12,0,7,-18,33,0,9.666666666666666,9.666666666666666
404,35,12,0,8,-18,33,0,8.0,10.0
405,36,12,0,9,-18,33,0,9.0,9.666666666666666
406,37,12,0,10,-18,33,0,8.0,10.0
407,38,12,0,11,-18,33,0,8.333333333333334,10.0
408,39,12,0,12,-18,33,0,7.333333333333333,10.333333333333334
409,40,12,0,13,-18,33,0,7.333333333333333,10.333333333333334
410,41,12,0,14,-18,33,0,7.0,10.666666666666666
411,42,12,0,15,-18,33,0,7.333333333333333,10.666666666666666
412,43,12,0,16,-18,33,0,6.333333333333333,11.333333333333334
413,44,12,0,17,-18,33,0,8.0,10.333333333333334
414,45,12,0,18,-18,33,0,7.333333333333333,10.666666666666666
415,46,12,0,19,-18,33,0,-328.0,-326.0
416,24,12,9,-12,-18,33,0,-236.0,-333.6666666666667
417,25,12,9,-11,-18,33,0,59.666666666666664,2.0
418,26,12,9,-10,-18,33,0,35.666666666666664,3.6666666666666665
419,27,12,9,-9,-18,33,0,26.0,5.333333333333333
420,28,12,9,-8,-18,33,0,30.0,4.666666666666667
421,29,12,9,-7,-18,33,0,21.0,6.333333333333333
422,30,12,9,-6,-18,33,0,16.333333333333332,7.333333333333333
423,31,12,9,-5,-18,33,0,15.333333333333334,7.666666666666667
424,32,12,9,-4,-18,33,0,16.333333333333332,7.666666666666667
425,33,12,9,-3,-18,33,0,13.0,8.0
426,34,12,9,-2,-18,33,0,11.0,9.0
427,35,12,9,-1,-18,33,0,10.666666666666666,9.0
428,36,12,9,0,-18,33,0,11.333333333333334,9.0
429,37,12,9,1,-18,33,0,8.666666666666666,9.666666666666666
430,38,12,9,2,-18,33,0,7.666666666666667,10.333333333333334
431,39,12,9,3,-18,33,0,7.333333333333333,10.666666666666666
432,40,12,9,4,-18,33,0,7.333333333333333,10.666666666666666
433,41,12,9,5,-18,33,0,7.0,10.666666666666666
434,42,12,9,6,-18,33,0,6.0,11.333333333333334
435,43,12,9,7,-18,33,0,6.0,11.0
436,44,12,9,8,-18,33,0,6.333333333333333,11.666666666666666
437,45,12,9,9,-18,33,0,7.0,11.0
438,46,12,9,10,-18,33,0,7.0,10.666666666666666
439,47,12,9,11,-18,33,0,6.666666666666667,11.333333333333334
440,48,12,9,12,-18,33,0,7.0,11.0
441,49,12,9,13,-18,33,0,6.333333333333333,11.333333333333334
442,50,12,9,14,-18,33,0,-328.3333333333333,-325.6666666666667
