Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
204,21,6,0,0,-18,33,0,6.333333333333333,11.333333333333334
205,22,6,0,1,-18,33,0,6.333333333333333,11.0
206,23,6,0,2,-18,33,0,5.333333333333333,11.666666666666666
207,24,6,0,3,-18,33,0,4.666666666666667,12.333333333333334
208,25,6,0,4,-18,33,0,5.0,12.333333333333334
209,26,6,0,5,-18,33,0,4.333333333333333,12.666666666666666
210,27,6,0,6,-18,33,0,4.666666666666667,12.333333333333334
211,28,6,0,7,-18,33,0,-330.0,-324.6666666666667
212,29,6,0,8,-18,33,0,4.0,13.0
213,30,6,0,9,-18,33,0,4.333333333333333,12.666666666666666
214,31,6,0,10,-18,33,0,3.3333333333333335,13.666666666666666
215,32,6,0,11,-18,33,0,3.6666666666666665,13.333333333333334
216,33,6,0,12,-18,33,0,3.6666666666666665,13.333333333333334
217,34,6,0,13,-18,33,0,3.3333333333333335,13.666666666666666
218,35,6,0,14,-18,33,0,4.0,13.0
219,36,6,0,15,-18,33,0,3.0,13.666666666666666
220,37,6,0,16,-18,33,0,3.3333333333333335,13.666666666666666
221,38,6,0,17,-18,33,0,3.3333333333333335,13.666666666666666
222,39,6,0,18,-18,33,0,3.6666666666666665,13.333333333333334
223,40,6,0,19,-18,33,0,3.6666666666666665,13.333333333333334
224,18,6,9,-12,-18,33,0,39.333333333333336,3.6666666666666665
225,19,6,9,-11,-18,33,0,23.666666666666668,5.333333333333333
226,20,6,9,-10,-18,33,0,18.333333333333332,6.666666666666667
227,21,6,9,-9,-18,33,0,14.0,8.0
228,22,6,9,-8,-18,33,0,13.333333333333334,8.0
229,23,6,9,-7,-18,33,0,13.333333333333334,8.333333333333334
230,24,6,9,-6,-18,33,0,-324.3333333333333,-327.3333333333333
231,25,6,9,-5,-18,33,0,8.0,10.333333333333334
232,26,6,9,-4,-18,33,0,6.666666666666667,11.0
233,27,6,9,-3,-18,33,0,5.333333333333333,11.666666666666666
