Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
39,19,0,9,-5,-18,33,0,3.0,14.0
40,20,0,9,-4,-18,33,0,-331.3333333333333,-323.3333333333333
41,21,0,9,-3,-18,33,0,2.3333333333333335,15.0
42,22,0,9,-2,-18,33,0,2.0,15.666666666666666
43,23,0,9,-1,-18,33,0,2.0,15.333333333333334
44,24,0,9,0,-18,33,0,2.0,16.0
45,25,0,9,1,-18,33,0,1.6666666666666667,16.0
46,26,0,9,2,-18,33,0,-332.0,-322.0
47,27,0,9,3,-18,33,0,1.0,17.333333333333332
48,28,0,9,4,-18,33,0,1.3333333333333333,16.666666666666668
49,29,0,9,5,-18,33,0,1.3333333333333333,16.666666666666668
50,30,0,9,6,-18,33,0,1.0,17.666666666666668
51,31,0,9,7,-18,33,0,1.0,17.666666666666668
52,32,0,9,8,-18,33,0,1.0,17.333333333333332
53,33,0,9,9,-18,33,0,1.0,17.666666666666668
54,34,0,9,10,-18,33,0,1.0,18.0
55,35,0,9,11,-18,33,0,1.0,17.666666666666668
56,36,0,9,12,-18,33,0,1.0,18.0
57,37,0,9,13,-18,33,0,1.0,18.0
58,38,0,9,14,-18,33,0,1.3333333333333333,17.0
59,39,0,9,15,-18,33,0,1.3333333333333333,17.666666666666668
60,40,0,9,16,-18,33,0,1.0,17.666666666666668
61,41,0,9,17,-18,33,0,1.0,18.0
62,42,0,9,18,-18,33,0,1.0,18.0
63,43,0,9,19,-18,33,0,1.0,18.333333333333332
64,15,0,12,-12,-18,33,0,6.333333333333333,11.666666666666666
65,16,0,12,-11,-18,33,0,5.0,12.0
66,17,0,12,-10,-18,33,0,4.333333333333333,12.666666666666666
67,18,0,12,-9,-18,33,0,3.3333333333333335,13.666666666666666
68,19,0,12,-8,-18,33,0,3.0,14.666666666666666
69,20,0,12,-7,-18,33,0,2.3333333333333335,14.666666666666666
70,21,0,12,-6,-18,33,0,2.0,15.333333333333334
71,22,0,12,-5,-18,33,0,2.0,16.0
72,23,0,12,-4,-18,33,0,1.6666666666666667,16.333333333333332
73,24,0,12,-3,-18,33,0,1.6666666666666667,16.333333333333332
74,25,0,12,-2,-18,33,0,1.6666666666666667,16.333333333333332
75,26,0,12,-1,-18,33,0,-332.3333333333333,-321.6666666666667
76,27,0,12,0,-18,33,0,1.3333333333333333,17.0
77,28,0,12,1,-18,33,0,1.6666666666666667,16.666666666666668
78,29,0,12,2,-18,33,0,1.0,17.666666666666668
79,30,0,12,3,-18,33,0,1.0,17.333333333333332
80,31,0,12,4,-18,33,0,1.3333333333333333,17.0
81,32,0,12,5,-18,33,0,1.0,17.666666666666668
82,33,0,12,6,-18,33,0,1.0,18.0
83,34,0,12,7,-18,33,0,1.0,18.666666666666668
84,35,0,12,8,-18,33,0,1.0,18.333333333333332
85,36,0,12,9,-18,33,0,1.0,17.666666666666668
86,37,0,12,10,-18,33,0,1.0,18.0
87,38,0,12,11,-18,33,0,1.0,18.666666666666668
88,39,0,12,12,-18,33,0,1.0,19.0
89,40,0,12,13,-18,33,0,1.0,18.333333333333332
90,41,0,12,14,-18,33,0,1.0,18.0
91,42,0,12,15,-18,33,0,1.0,18.333333333333332
92,43,0,12,16,-18,33,0,1.0,18.333333333333332
93,44,0,12,17,-18,33,0,-332.3333333333333,-320.6666666666667
94,45,0,12,18,-18,33,0,1.0,19.0
95,46,0,12,19,-18,33,0,1.3333333333333333,17.333333333333332
96,6,3,0,-12,-18,33,0,11.666666666666666,8.666666666666666
97,7,3,0,-11,-18,33,0,9.666666666666666,9.666666666666666
98,8,3,0,-10,-18,33,0,7.0,10.666666666666666
99,9,3,0,-9,-18,33,0,6.333333333333333,11.0
100,10,3,0,-8,-18,33,0,5.666666666666667,12.0
101,11,3,0,-7,-18,33,0,4.0,13.0
102,12,3,0,-6,-18,33,0,3.6666666666666665,13.333333333333334
103,13,3,0,-5,-18,33,0,3.0,14.333333333333334
104,14,3,0,-4,-18,33,0,2.0,15.0
105,15,3,0,-3,-18,33,0,2.3333333333333335,15.666666666666666
106,16,3,0,-2,-18,33,0,2.0,16.0
107,17,3,0,-1,-18,33,0,1.6666666666666667,16.333333333333332
108,18,3,0,0,-18,33,0,1.6666666666666667,16.0
109,19,3,0,1,-18,33,0,1.6666666666666667,16.0
110,20,3,0,2,-18,33,0,-332.3333333333333,-321.6666666666667
111,21,3,0,3,-18,33,0,1.0,17.333333333333332
112,22,3,0,4,-18,33,0,1.0,17.666666666666668
113,23,3,0,5,-18,33,0,1.0,17.666666666666668
114,24,3,0,6,-18,33,0,1.0,17.666666666666668
115,25,3,0,7,-18,33,0,1.3333333333333333,17.666666666666668
116,26,3,0,8,-18,33,0,1.0,18.0
117,27,3,0,9,-18,33,0,1.0,18.0
118,28,3,0,10,-18,33,0,1.0,18.666666666666668
119,29,3,0,11,-18,33,0,1.0,18.666666666666668
120,30,3,0,12,-18,33,0,1.0,18.0
121,31,3,0,13,-18,33,0,1.0,18.333333333333332
122,32,3,0,14,-18,33,0,1.0,18.333333333333332
123,33,3,0,15,-18,33,0,1.0,19.0
124,34,3,0,16,-18,33,0,1.0,18.333333333333332
125,35,3,0,17,-18,33,0,1.0,19.0
126,36,3,0,18,-18,33,0,1.0,18.333333333333332
127,37,3,0,19,-18,33,0,1.0,19.0
128,15,3,9,-12,-18,33,0,7.0,11.0
129,16,3,9,-11,-18,33,0,4.333333333333333,12.666666666666666
130,17,3,9,-10,-18,33,0,3.6666666666666665,13.333333333333334
131,18,3,9,-9,-18,33,0,3.3333333333333335,13.666666666666666
132,19,3,9,-8,-18,33,0,2.6666666666666665,14.333333333333334
133,20,3,9,-7,-18,33,0,2.3333333333333335,15.0
134,21,3,9,-6,-18,33,0,2.0,16.0
135,22,3,9,-5,-18,33,0,1.6666666666666667,16.333333333333332
136,23,3,9,-4,-18,33,0,1.6666666666666667,16.333333333333332
137,24,3,9,-3,-18,33,0,1.3333333333333333,17.0
138,25,3,9,-2,-18,33,0,1.0,17.333333333333332
139,26,3,9,-1,-18,33,0,1.0,18.0
140,27,3,9,0,-18,33,0,1.0,18.666666666666668
141,28,3,9,1,-18,33,0,1.0,18.0
142,29,3,9,2,-18,33,0,1.0,19.0
143,30,3,9,3,-18,33,0,1.0,19.0
144,31,3,9,4,-18,33,0,1.0,19.0
145,32,3,9,5,-18,33,0,1.0,19.0
146,33,3,9,6,-18,33,0,1.0,18.666666666666668
147,34,3,9,7,-18,33,0,0.6666666666666666,19.333333333333332
148,35,3,9,8,-18,33,0,1.0,19.0
149,36,3,9,9,-18,33,0,0.3333333333333333,19.333333333333332
150,37,3,9,10,-18,33,0,1.0,19.0
151,38,3,9,11,-18,33,0,1.0,19.0
152,39,3,9,12,-18,33,0,0.0,20.0
153,40,3,9,13,-18,33,0,0.3333333333333333,19.333333333333332
154,41,3,9,14,-18,33,0,0.3333333333333333,19.0
155,42,3,9,15,-18,33,0,1.0,19.0
156,43,3,9,16,-18,33,0,0.6666666666666666,19.0
157,44,3,9,17,-18,33,0,0.6666666666666666,19.333333333333332
158,45,3,9,18,-18,33,0,0.3333333333333333,19.666666666666668
159,46,3,9,19,-18,33,0,0.3333333333333333,19.666666666666668
160,18,3,12,-12,-18,33,0,3.3333333333333335,13.666666666666666
161,19,3,12,-11,-18,33,0,2.6666666666666665,14.666666666666666
162,20,3,12,-10,-18,33,0,2.0,15.333333333333334
163,21,3,12,-9,-18,33,0,-331.6666666666667,-322.3333333333333
164,22,3,12,-8,-18,33,0,1.3333333333333333,16.333333333333332
165,23,3,12,-7,-18,33,0,1.0,17.333333333333332
166,24,3,12,-6,-18,33,0,1.0,18.0
167,25,3,12,-5,-18,33,0,1.0,17.666666666666668
168,26,3,12,-4,-18,33,0,1.0,17.666666666666668
169,27,3,12,-3,-18,33,0,1.0,17.666666666666668
170,28,3,12,-2,-18,33,0,1.0,18.666666666666668
171,29,3,12,-1,-18,33,0,1.0,19.0
172,30,3,12,0,-18,33,0,0.6666666666666666,19.333333333333332
173,31,3,12,1,-18,33,0,0.6666666666666666,19.333333333333332
174,32,3,12,2,-18,33,0,0.6666666666666666,19.333333333333332
175,33,3,12,3,-18,33,0,1.3333333333333333,18.0
176,34,3,12,4,-18,33,0,0.3333333333333333,19.666666666666668
177,35,3,12,5,-18,33,0,0.6666666666666666,19.0
178,36,3,12,6,-18,33,0,0.3333333333333333,19.666666666666668
179,37,3,12,7,-18,33,0,0.3333333333333333,19.666666666666668
180,38,3,12,8,-18,33,0,0.3333333333333333,19.666666666666668
181,39,3,12,9,-18,33,0,0.3333333333333333,19.333333333333332
182,40,3,12,10,-18,33,0,0.0,20.0
183,41,3,12,11,-18,33,0,0.6666666666666666,19.333333333333332
184,42,3,12,12,-18,33,0,0.0,20.0
185,43,3,12,13,-18,33,0,0.0,20.0
186,44,3,12,14,-18,33,0,0.0,20.0
187,45,3,12,15,-18,33,0,0.6666666666666666,19.0
188,46,3,12,16,-18,33,0,0.3333333333333333,20.0
189,47,3,12,17,-18,33,0,0.3333333333333333,19.666666666666668
190,48,3,12,18,-18,33,0,1.0,19.0
191,49,3,12,19,-18,33,0,0.6666666666666666,19.333333333333332
192,9,6,0,-12,-18,33,0,6.0,11.333333333333334
193,10,6,0,-11,-18,33,0,4.666666666666667,12.333333333333334
194,11,6,0,-10,-18,33,0,3.3333333333333335,13.666666666666666
195,12,6,0,-9,-18,33,0,3.0,14.0
196,13,6,0,-8,-18,33,0,3.3333333333333335,14.0
197,14,6,0,-7,-18,33,0,2.0,15.0
198,15,6,0,-6,-18,33,0,2.0,15.333333333333334
199,16,6,0,-5,-18,33,0,-332.0,-322.0
200,17,6,0,-4,-18,33,0,1.3333333333333333,16.666666666666668
201,18,6,0,-3,-18,33,0,1.0,17.666666666666668
202,19,6,0,-2,-18,33,0,1.0,17.333333333333332
203,20,6,0,-1,-18,33,0,1.0,17.666666666666668
204,21,6,0,0,-18,33,0,1.0,18.666666666666668
205,22,6,0,1,-18,33,0,1.0,18.666666666666668
206,23,6,0,2,-18,33,0,-332.3333333333333,-320.3333333333333
207,24,6,0,3,-18,33,0,1.0,18.666666666666668
208,25,6,0,4,-18,33,0,0.3333333333333333,19.666666666666668
209,26,6,0,5,-18,33,0,0.6666666666666666,19.0
210,27,6,0,6,-18,33,0,0.3333333333333333,19.666666666666668
211,28,6,0,7,-18,33,0,0.3333333333333333,19.666666666666668
212,29,6,0,8,-18,33,0,0.3333333333333333,19.666666666666668
213,30,6,0,9,-18,33,0,0.3333333333333333,19.666666666666668
214,31,6,0,10,-18,33,0,1.0,18.666666666666668
215,32,6,0,11,-18,33,0,0.0,20.0
216,33,6,0,12,-18,33,0,0.6666666666666666,19.333333333333332
217,34,6,0,13,-18,33,0,0.3333333333333333,19.666666666666668
218,35,6,0,14,-18,33,0,0.0,20.333333333333332
219,36,6,0,15,-18,33,0,0.3333333333333333,19.333333333333332
220,37,6,0,16,-18,33,0,0.3333333333333333,20.0
221,38,6,0,17,-18,33,0,0.0,20.0
222,39,6,0,18,-18,33,0,0.3333333333333333,20.333333333333332
223,40,6,0,19,-18,33,0,0.3333333333333333,19.333333333333332
224,18,6,9,-12,-18,33,0,3.6666666666666665,13.333333333333334
225,19,6,9,-11,-18,33,0,3.0,14.333333333333334
226,20,6,9,-10,-18,33,0,-331.6666666666667,-322.3333333333333
227,21,6,9,-9,-18,33,0,1.6666666666666667,16.333333333333332
228,22,6,9,-8,-18,33,0,2.0,15.666666666666666
229,23,6,9,-7,-18,33,0,1.0,17.0
230,24,6,9,-6,-18,33,0,-332.3333333333333,-321.3333333333333
231,25,6,9,-5,-18,33,0,1.6666666666666667,16.333333333333332
232,26,6,9,-4,-18,33,0,1.0,18.666666666666668
233,27,6,9,-3,-18,33,0,1.0,18.333333333333332
234,28,6,9,-2,-18,33,0,1.0,18.333333333333332
235,29,6,9,-1,-18,33,0,0.6666666666666666,19.0
236,30,6,9,0,-18,33,0,0.6666666666666666,19.333333333333332
237,31,6,9,1,-18,33,0,0.3333333333333333,19.333333333333332
238,32,6,9,2,-18,33,0,0.0,20.0
239,33,6,9,3,-18,33,0,0.3333333333333333,20.0
240,34,6,9,4,-18,33,0,0.3333333333333333,19.666666666666668
241,35,6,9,5,-18,33,0,0.0,20.0
242,36,6,9,6,-18,33,0,0.6666666666666666,19.666666666666668
243,37,6,9,7,-18,33,0,0.3333333333333333,19.666666666666668
244,38,6,9,8,-18,33,0,0.0,20.666666666666668
245,39,6,9,9,-18,33,0,0.0,20.333333333333332
246,40,6,9,10,-18,33,0,0.0,20.333333333333332
247,41,6,9,11,-18,33,0,0.0,20.333333333333332
248,42,6,9,12,-18,33,0,0.0,20.0
249,43,6,9,13,-18,33,0,0.3333333333333333,20.0
250,44,6,9,14,-18,33,0,0.3333333333333333,20.333333333333332
251,45,6,9,15,-18,33,0,0.0,21.0
252,46,6,9,16,-18,33,0,0.0,20.0
253,47,6,9,17,-18,33,0,0.0,20.0
254,48,6,9,18,-18,33,0,-333.0,-319.3333333333333
255,49,6,9,19,-18,33,0,0.3333333333333333,20.0
256,21,6,12,-12,-18,33,0,-665.3333333333334,-660.6666666666666
257,22,6,12,-11,-18,33,0,1.3333333333333333,16.666666666666668
258,23,6,12,-10,-18,33,0,1.0,17.333333333333332
259,24,6,12,-9,-18,33,0,1.0,18.0
260,25,6,12,-8,-18,33,0,1.0,18.666666666666668
261,26,6,12,-7,-18,33,0,0.6666666666666666,19.0
262,27,6,12,-6,-18,33,0,0.6666666666666666,19.333333333333332
263,28,6,12,-5,-18,33,0,1.0,18.333333333333332
264,29,6,12,-4,-18,33,0,0.3333333333333333,19.666666666666668
265,30,6,12,-3,-18,33,0,0.3333333333333333,20.0
266,31,6,12,-2,-18,33,0,0.3333333333333333,20.0
267,32,6,12,-1,-18,33,0,0.3333333333333333,19.666666666666668
268,33,6,12,0,-18,33,0,0.3333333333333333,19.666666666666668
269,34,6,12,1,-18,33,0,0.3333333333333333,20.0
270,35,6,12,2,-18,33,0,-332.6666666666667,-320.0
271,36,6,12,3,-18,33,0,0.3333333333333333,20.333333333333332
272,37,6,12,4,-18,33,0,0.6666666666666666,19.666666666666668
273,38,6,12,5,-18,33,0,0.0,20.666666666666668
274,39,6,12,6,-18,33,0,0.3333333333333333,19.333333333333332
275,40,6,12,7,-18,33,0,0.3333333333333333,20.0
276,41,6,12,8,-18,33,0,0.6666666666666666,19.666666666666668
277,42,6,12,9,-18,33,0,0.3333333333333333,20.0
278,43,6,12,10,-18,33,0,0.0,20.333333333333332
279,44,6,12,11,-18,33,0,0.0,21.333333333333332
280,45,6,12,12,-18,33,0,0.0,21.0
281,46,6,12,13,-18,33,0,0.3333333333333333,20.333333333333332
282,47,6,12,14,-18,33,0,0.0,20.333333333333332
283,48,6,12,15,-18,33,0,0.0,20.666666666666668
284,49,6,12,16,-18,33,0,0.0,20.333333333333332
285,50,6,12,17,-18,33,0,0.0,20.0
286,51,6,12,18,-18,33,0,0.3333333333333333,20.0
287,52,6,12,19,-18,33,0,0.0,21.333333333333332
288,12,9,0,-12,-18,33,0,3.3333333333333335,14.0
289,13,9,0,-11,-18,33,0,2.3333333333333335,15.0
290,14,9,0,-10,-18,33,0,2.0,15.666666666666666
291,15,9,0,-9,-18,33,0,1.6666666666666667,16.333333333333332
292,16,9,0,-8,-18,33,0,1.0,17.0
293,17,9,0,-7,-18,33,0,1.0,18.0
294,18,9,0,-6,-18,33,0,1.0,17.666666666666668
295,19,9,0,-5,-18,33,0,1.0,18.333333333333332
296,20,9,0,-4,-18,33,0,1.0,18.666666666666668
297,21,9,0,-3,-18,33,0,0.3333333333333333,19.666666666666668
298,22,9,0,-2,-18,33,0,0.3333333333333333,19.666666666666668
299,23,9,0,-1,-18,33,0,0.6666666666666666,19.333333333333332
300,24,9,0,0,-18,33,0,0.3333333333333333,19.666666666666668
301,25,9,0,1,-18,33,0,0.3333333333333333,19.666666666666668
302,26,9,0,2,-18,33,0,0.0,20.333333333333332
303,27,9,0,3,-18,33,0,0.0,20.0
304,28,9,0,4,-18,33,0,0.0,20.333333333333332
305,29,9,0,5,-18,33,0,0.0,20.666666666666668
306,30,9,0,6,-18,33,0,0.3333333333333333,20.666666666666668
307,31,9,0,7,-18,33,0,0.3333333333333333,20.0
308,32,9,0,8,-18,33,0,0.0,20.333333333333332
309,33,9,0,9,-18,33,0,0.3333333333333333,20.333333333333332
310,34,9,0,10,-18,33,0,-333.0,-319.3333333333333
311,35,9,0,11,-18,33,0,0.3333333333333333,19.666666666666668
312,36,9,0,12,-18,33,0,0.0,20.666666666666668
313,37,9,0,13,-18,33,0,0.0,21.333333333333332
314,38,9,0,14,-18,33,0,0.0,21.0
315,39,9,0,15,-18,33,0,0.0,21.333333333333332
316,40,9,0,16,-18,33,0,0.0,20.333333333333332
317,41,9,0,17,-18,33,0,-332.6666666666667,-319.6666666666667
318,42,9,0,18,-18,33,0,0.0,20.666666666666668
319,43,9,0,19,-18,33,0,-332.6666666666667,-319.6666666666667
320,21,9,9,-12,-18,33,0,1.6666666666666667,16.333333333333332
321,22,9,9,-11,-18,33,0,1.6666666666666667,16.333333333333332
322,23,9,9,-10,-18,33,0,1.0,18.0
323,24,9,9,-9,-18,33,0,1.6666666666666667,17.666666666666668
324,25,9,9,-8,-18,33,0,1.0,17.666666666666668
325,26,9,9,-7,-18,33,0,0.6666666666666666,19.333333333333332
326,27,9,9,-6,-18,33,0,1.0,18.666666666666668
327,28,9,9,-5,-18,33,0,0.0,20.0
328,29,9,9,-4,-18,33,0,0.6666666666666666,19.333333333333332
329,30,9,9,-3,-18,33,0,0.3333333333333333,20.0
330,31,9,9,-2,-18,33,0,0.3333333333333333,20.0
331,32,9,9,-1,-18,33,0,0.0,20.333333333333332
332,33,9,9,0,-18,33,0,0.6666666666666666,19.0
333,34,9,9,1,-18,33,0,0.0,20.666666666666668
334,35,9,9,2,-18,33,0,0.0,20.333333333333332
335,36,9,9,3,-18,33,0,0.0,21.333333333333332
336,37,9,9,4,-18,33,0,0.0,20.333333333333332
337,38,9,9,5,-18,33,0,0.0,20.666666666666668
338,39,9,9,6,-18,33,0,0.0,20.333333333333332
339,40,9,9,7,-18,33,0,0.0,21.0
340,41,9,9,8,-18,33,0,0.0,20.666666666666668
341,42,9,9,9,-18,33,0,0.0,21.666666666666668
342,43,9,9,10,-18,33,0,0.3333333333333333,20.0
343,44,9,9,11,-18,33,0,0.0,21.666666666666668
344,45,9,9,12,-18,33,0,0.3333333333333333,20.333333333333332
345,46,9,9,13,-18,33,0,-333.0,-319.3333333333333
346,47,9,9,14,-18,33,0,0.0,21.333333333333332
347,48,9,9,15,-18,33,0,0.3333333333333333,20.666666666666668
348,49,9,9,16,-18,33,0,0.0,21.333333333333332
349,50,9,9,17,-18,33,0,0.0,20.666666666666668
350,51,9,9,18,-18,33,0,-333.0,-318.3333333333333
351,52,9,9,19,-18,33,0,0.0,20.666666666666668
352,24,9,12,-12,-18,33,0,1.0,18.0
353,25,9,12,-11,-18,33,0,1.0,18.333333333333332
354,26,9,12,-10,-18,33,0,1.0,19.0
355,27,9,12,-9,-18,33,0,0.6666666666666666,18.666666666666668
356,28,9,12,-8,-18,33,0,0.3333333333333333,19.666666666666668
357,29,9,12,-7,-18,33,0,1.0,19.0
358,30,9,12,-6,-18,33,0,0.3333333333333333,20.0
359,31,9,12,-5,-18,33,0,0.0,20.666666666666668
360,32,9,12,-4,-18,33,0,0.0,21.0
361,33,9,12,-3,-18,33,0,0.0,20.666666666666668
362,34,9,12,-2,-18,33,0,0.0,20.666666666666668
363,35,9,12,-1,-18,33,0,0.0,21.333333333333332
364,36,9,12,0,-18,33,0,0.0,21.333333333333332
365,37,9,12,1,-18,33,0,0.0,21.0
366,38,9,12,2,-18,33,0,0.0,21.0
367,39,9,12,3,-18,33,0,0.0,21.333333333333332
368,40,9,12,4,-18,33,0,0.0,21.666666666666668
369,41,9,12,5,-18,33,0,0.0,21.333333333333332
370,42,9,12,6,-18,33,0,0.0,21.666666666666668
371,43,9,12,7,-18,33,0,-333.0,-318.6666666666667
372,44,9,12,8,-18,33,0,0.0,20.333333333333332
373,45,9,12,9,-18,33,0,0.3333333333333333,20.333333333333332
374,46,9,12,10,-18,33,0,0.0,21.0
375,47,9,12,11,-18,33,0,0.0,21.0
376,48,9,12,12,-18,33,0,0.0,21.0
377,49,9,12,13,-18,33,0,0.0,21.333333333333332
378,50,9,12,14,-18,33,0,0.0,21.666666666666668
379,51,9,12,15,-18,33,0,0.0,22.0
380,52,9,12,16,-18,33,0,0.0,21.333333333333332
381,53,9,12,17,-18,33,0,0.0,21.666666666666668
382,54,9,12,18,-18,33,0,0.0,21.666666666666668
383,55,9,12,19,-18,33,0,0.0,22.0
384,15,12,0,-12,-18,33,0,1.3333333333333333,16.666666666666668
385,16,12,0,-11,-18,33,0,1.3333333333333333,16.666666666666668
386,17,12,0,-10,-18,33,0,1.0,17.666666666666668
387,18,12,0,-9,-18,33,0,1.0,18.0
388,19,12,0,-8,-18,33,0,1.0,18.666666666666668
389,20,12,0,-7,-18,33,0,1.0,18.666666666666668
390,21,12,0,-6,-18,33,0,0.6666666666666666,18.666666666666668
391,22,12,0,-5,-18,33,0,1.0,19.0
392,23,12,0,-4,-18,33,0,0.6666666666666666,19.0
393,24,12,0,-3,-18,33,0,0.3333333333333333,19.0
394,25,12,0,-2,-18,33,0,0.0,20.333333333333332
395,26,12,0,-1,-18,33,0,0.0,20.666666666666668
396,27,12,0,0,-18,33,0,0.0,21.0
397,28,12,0,1,-18,33,0,0.0,21.333333333333332
398,29,12,0,2,-18,33,0,0.0,20.0
399,30,12,0,3,-18,33,0,-333.0,-318.6666666666667
400,31,12,0,4,-18,33,0,0.3333333333333333,20.666666666666668
401,32,12,0,5,-18,33,0,0.0,21.0
402,33,12,0,6,-18,33,0,0.0,21.333333333333332
403,34,12,0,7,-18,33,0,-332.6666666666667,-320.0
404,35,12,0,8,-18,33,0,0.3333333333333333,20.333333333333332
405,36,12,0,9,-18,33,0,0.0,21.333333333333332
406,37,12,0,10,-18,33,0,0.0,21.333333333333332
407,38,12,0,11,-18,33,0,0.0,22.0
408,39,12,0,12,-18,33,0,0.3333333333333333,21.0
409,40,12,0,13,-18,33,0,0.0,21.333333333333332
410,41,12,0,14,-18,33,0,0.0,21.666666666666668
411,42,12,0,15,-18,33,0,0.0,21.0
412,43,12,0,16,-18,33,0,0.0,21.666666666666668
413,44,12,0,17,-18,33,0,0.0,21.333333333333332
414,45,12,0,18,-18,33,0,0.0,21.333333333333332
415,46,12,0,19,-18,33,0,0.0,21.666666666666668
416,24,12,9,-12,-18,33,0,1.0,18.333333333333332
417,25,12,9,-11,-18,33,0,1.0,18.333333333333332
418,26,12,9,-10,-18,33,0,1.3333333333333333,17.666666666666668
419,27,12,9,-9,-18,33,0,0.6666666666666666,18.666666666666668
420,28,12,9,-8,-18,33,0,0.0,20.0
421,29,12,9,-7,-18,33,0,0.0,20.333333333333332
422,30,12,9,-6,-18,33,0,0.3333333333333333,20.0
423,31,12,9,-5,-18,33,0,0.0,20.333333333333332
424,32,12,9,-4,-18,33,0,0.0,20.666666666666668
425,33,12,9,-3,-18,33,0,0.0,21.0
426,34,12,9,-2,-18,33,0,0.3333333333333333,20.333333333333332
427,35,12,9,-1,-18,33,0,0.0,21.333333333333332
428,36,12,9,0,-18,33,0,0.0,21.333333333333332
429,37,12,9,1,-18,33,0,0.3333333333333333,20.333333333333332
430,38,12,9,2,-18,33,0,0.0,22.0
431,39,12,9,3,-18,33,0,0.0,21.0
432,40,12,9,4,-18,33,0,-333.0,-319.3333333333333
433,41,12,9,5,-18,33,0,0.0,21.666666666666668
434,42,12,9,6,-18,33,0,0.3333333333333333,21.0
435,43,12,9,7,-18,33,0,0.0,22.666666666666668
436,44,12,9,8,-18,33,0,0.0,21.333333333333332
437,45,12,9,9,-18,33,0,0.0,21.333333333333332
438,46,12,9,10,-18,33,0,0.0,21.333333333333332
439,47,12,9,11,-18,33,0,0.0,22.0
440,48,12,9,12,-18,33,0,0.0,21.666666666666668
441,49,12,9,13,-18,33,0,0.0,21.666666666666668
442,50,12,9,14,-18,33,0,0.0,21.666666666666668
443,51,12,9,15,-18,33,0,0.0,22.0
444,52,12,9,16,-18,33,0,0.0,21.666666666666668
445,53,12,9,17,-18,33,0,0.0,22.0
446,54,12,9,18,-18,33,0,0.0,22.0
447,55,12,9,19,-18,33,0,0.0,22.333333333333332
448,27,12,12,-12,-18,33,0,0.0,20.0
449,28,12,12,-11,-18,33,0,0.3333333333333333,19.666666666666668
450,29,12,12,-10,-18,33,0,0.0,20.333333333333332
451,30,12,12,-9,-18,33,0,0.3333333333333333,20.0
452,31,12,12,-8,-18,33,0,0.3333333333333333,20.666666666666668
453,32,12,12,-7,-18,33,0,0.0,21.333333333333332
454,33,12,12,-6,-18,33,0,0.0,21.666666666666668
455,34,12,12,-5,-18,33,0,0.0,21.666666666666668
456,35,12,12,-4,-18,33,0,0.0,21.666666666666668
457,36,12,12,-3,-18,33,0,0.0,21.666666666666668
458,37,12,12,-2,-18,33,0,0.0,21.0
459,38,12,12,-1,-18,33,0,0.0,21.333333333333332
460,39,12,12,0,-18,33,0,0.3333333333333333,20.333333333333332
